flight_id,aircraft_type,arrival_time,scheduled_departure,position,passenger_count,is_international,arrival_delay_minutes,actual_arrival,equipment_failure,failed_task,date,day_of_week,is_weekend
FL01100080,A320,2024-01-10 13:11:43,2024-01-10 14:05:43,remote_stand_8,180,False,16.335294607904387,2024-01-10 13:28:03.117676474,False,,2024-01-10,Wednesday,False
FL01100102,A320,2024-01-10 13:11:54,2024-01-10 14:05:54,terminal_A_gate_7,180,True,16.304544204852483,2024-01-10 13:28:12.272652294,False,,2024-01-10,Wednesday,False
FL01100026,B737,2024-01-10 13:14:12,2024-01-10 14:08:12,terminal_A_gate_6,189,False,10.272368242240908,2024-01-10 13:24:28.342094532,False,,2024-01-10,Wednesday,False
FL01100047,A320,2024-01-10 13:24:06,2024-01-10 14:18:06,terminal_A_gate_9,180,False,10.143363377935753,2024-01-10 13:34:14.601802674,False,,2024-01-10,Wednesday,False
FL01100013,A320,2024-01-10 13:37:30,2024-01-10 14:31:30,terminal_C_gate_5,180,True,7.370535718701935,2024-01-10 13:44:52.232143122,True,catering,2024-01-10,Wednesday,False
FL01100039,A320,2024-01-10 13:52:56,2024-01-10 14:46:56,remote_stand_5,180,True,1.793603431988251,2024-01-10 13:54:43.616205920,False,,2024-01-10,Wednesday,False
FL01100097,B737,2024-01-10 13:55:25,2024-01-10 14:49:25,terminal_A_gate_7,189,False,12.314402422124118,2024-01-10 14:07:43.864145326,False,,2024-01-10,Wednesday,False
FL01100023,B777,2024-01-10 13:56:24,2024-01-10 15:44:24,terminal_A_gate_9,396,True,8.907688956569102,2024-01-10 14:05:18.461337396,False,,2024-01-10,Wednesday,False
FL01100045,B777,2024-01-10 13:57:14,2024-01-10 15:45:14,terminal_A_gate_4,396,False,19.251430326620593,2024-01-10 14:16:29.085819595,False,,2024-01-10,Wednesday,False
FL01100075,A320,2024-01-10 13:58:29,2024-01-10 14:52:29,terminal_B_gate_1,180,True,13.939865231751856,2024-01-10 14:12:25.391913908,False,,2024-01-10,Wednesday,False
FL01100074,A320,2024-01-10 14:08:21,2024-01-10 15:02:21,remote_stand_12,180,True,3.7896399191305843,2024-01-10 14:12:08.378395146,False,,2024-01-10,Wednesday,False
FL01100032,A320,2024-01-10 14:31:40,2024-01-10 15:25:40,terminal_C_gate_3,180,True,13.866216561164155,2024-01-10 14:45:31.972993672,False,,2024-01-10,Wednesday,False
FL01100088,B737,2024-01-10 14:58:37,2024-01-10 15:52:37,terminal_B_gate_6,189,False,6.870832817786114,2024-01-10 15:05:29.249969068,False,,2024-01-10,Wednesday,False
FL01100017,A320,2024-01-10 15:21:37,2024-01-10 16:15:37,terminal_D_gate_3,180,False,14.959804090832073,2024-01-10 15:36:34.588245448,False,,2024-01-10,Wednesday,False
FL01100099,A320,2024-01-10 15:38:56,2024-01-10 16:32:56,terminal_B_gate_7,180,False,23.524322071413412,2024-01-10 16:02:27.459324284,False,,2024-01-10,Wednesday,False
FL01100046,A320,2024-01-10 15:39:31,2024-01-10 16:33:31,terminal_B_gate_6,180,True,18.572762734638545,2024-01-10 15:58:05.365764076,False,,2024-01-10,Wednesday,False
FL01100085,B777,2024-01-10 15:57:29,2024-01-10 17:45:29,terminal_A_gate_2,396,False,7.6405296158441285,2024-01-10 16:05:07.431776948,False,,2024-01-10,Wednesday,False
FL01100043,A321,2024-01-10 15:59:17,2024-01-10 16:59:17,terminal_B_gate_1,220,True,15.38840984985351,2024-01-10 16:14:40.304590994,False,,2024-01-10,Wednesday,False
FL01100009,A321,2024-01-10 16:03:29,2024-01-10 17:03:29,remote_stand_15,220,False,4.951152298945755,2024-01-10 16:08:26.069137934,False,,2024-01-10,Wednesday,False
FL01100061,A320,2024-01-10 16:12:54,2024-01-10 17:06:54,terminal_C_gate_6,180,True,7.768218648519384,2024-01-10 16:20:40.093118910,False,,2024-01-10,Wednesday,False
FL01100055,B777,2024-01-10 16:16:59,2024-01-10 18:04:59,terminal_D_gate_4,396,False,4.6740755686387105,2024-01-10 16:21:39.444534116,False,,2024-01-10,Wednesday,False
FL01100086,A320,2024-01-10 16:42:57,2024-01-10 17:36:57,terminal_A_gate_3,180,False,16.1402016312916,2024-01-10 16:59:05.412097877,False,,2024-01-10,Wednesday,False
FL01100051,A320,2024-01-10 17:01:37,2024-01-10 17:55:37,remote_stand_13,180,True,10.732361462561604,2024-01-10 17:12:20.941687756,True,refueling,2024-01-10,Wednesday,False
FL01100072,B777,2024-01-10 17:21:36,2024-01-10 19:09:36,terminal_C_gate_1,396,True,16.0354655595003,2024-01-10 17:37:38.127933570,False,,2024-01-10,Wednesday,False
FL01100048,B737,2024-01-10 17:35:21,2024-01-10 18:29:21,terminal_B_gate_5,189,True,15.547815407232278,2024-01-10 17:50:53.868924432,False,,2024-01-10,Wednesday,False
FL01100078,B737,2024-01-10 17:42:18,2024-01-10 18:36:18,terminal_C_gate_2,189,True,12.360803103353089,2024-01-10 17:54:39.648186204,False,,2024-01-10,Wednesday,False
FL01100001,A320,2024-01-10 17:50:35,2024-01-10 18:44:35,terminal_D_gate_1,180,False,13.99611288906726,2024-01-10 18:04:34.766773346,False,,2024-01-10,Wednesday,False
FL01100101,A321,2024-01-10 18:01:33,2024-01-10 19:01:33,remote_stand_10,220,True,9.7695713919356,2024-01-10 18:11:19.174283514,False,,2024-01-10,Wednesday,False
FL01100081,A320,2024-01-10 18:05:04,2024-01-10 18:59:04,terminal_D_gate_2,180,False,22.31642880842446,2024-01-10 18:27:22.985728504,False,,2024-01-10,Wednesday,False
FL01100052,B737,2024-01-10 18:06:51,2024-01-10 19:00:51,terminal_A_gate_6,189,True,17.33301049953276,2024-01-10 18:24:10.980629970,False,,2024-01-10,Wednesday,False
FL01100069,A320,2024-01-10 18:11:08,2024-01-10 19:05:08,terminal_C_gate_2,180,True,18.75704285530018,2024-01-10 18:29:53.422571318,False,,2024-01-10,Wednesday,False
FL01100019,B737,2024-01-10 18:13:25,2024-01-10 19:07:25,terminal_C_gate_8,189,True,14.899649582492852,2024-01-10 18:28:18.978974950,False,,2024-01-10,Wednesday,False
FL01100011,A350,2024-01-10 18:20:03,2024-01-10 20:02:03,terminal_A_gate_10,366,False,12.749784044378556,2024-01-10 18:32:47.987042664,False,,2024-01-10,Wednesday,False
FL01100031,A320,2024-01-10 18:41:31,2024-01-10 19:35:31,terminal_A_gate_11,180,True,12.570562423102707,2024-01-10 18:54:05.233745386,False,,2024-01-10,Wednesday,False
FL01100007,B737,2024-01-10 18:45:06,2024-01-10 19:39:06,remote_stand_13,189,True,23.192442021549766,2024-01-10 19:08:17.546521290,False,,2024-01-10,Wednesday,False
FL01100062,A320,2024-01-10 19:01:56,2024-01-10 19:55:56,remote_stand_11,180,True,12.737636162701516,2024-01-10 19:14:40.258169762,True,refueling,2024-01-10,Wednesday,False
FL01100083,A321,2024-01-10 19:04:30,2024-01-10 20:04:30,terminal_C_gate_4,220,True,6.521057506007218,2024-01-10 19:11:01.263450360,False,,2024-01-10,Wednesday,False
FL01100111,B777,2024-01-10 19:08:05,2024-01-10 20:56:05,terminal_D_gate_5,396,True,8.780980891248486,2024-01-10 19:16:51.858853472,False,,2024-01-10,Wednesday,False
FL01100064,A320,2024-01-10 19:20:06,2024-01-10 20:14:06,remote_stand_11,180,False,1.0943040695400734,2024-01-10 19:21:11.658244170,False,,2024-01-10,Wednesday,False
FL01100021,A321,2024-01-10 19:22:20,2024-01-10 20:22:20,terminal_A_gate_7,220,True,4.634378417422541,2024-01-10 19:26:58.062705044,False,,2024-01-10,Wednesday,False
FL01100076,B777,2024-01-10 19:28:36,2024-01-10 21:16:36,terminal_A_gate_6,396,True,12.167149740724035,2024-01-10 19:40:46.028984442,False,,2024-01-10,Wednesday,False
FL01100066,A320,2024-01-10 19:34:01,2024-01-10 20:28:01,terminal_D_gate_1,180,True,1.3498195316432635,2024-01-10 19:35:21.989171896,False,,2024-01-10,Wednesday,False
FL01100084,B737,2024-01-10 19:35:47,2024-01-10 20:29:47,terminal_A_gate_10,189,True,5.5145301875448585,2024-01-10 19:41:17.871811250,False,,2024-01-10,Wednesday,False
FL01100105,B737,2024-01-10 19:39:48,2024-01-10 20:33:48,terminal_C_gate_5,189,True,3.4700228424182167,2024-01-10 19:43:16.201370544,False,,2024-01-10,Wednesday,False
FL01100049,A320,2024-01-10 19:48:55,2024-01-10 20:42:55,terminal_A_gate_10,180,True,11.545100085502078,2024-01-10 20:00:27.706005130,False,,2024-01-10,Wednesday,False
FL01100006,B777,2024-01-10 19:49:05,2024-01-10 21:37:05,terminal_A_gate_5,396,True,10.86444791097215,2024-01-10 19:59:56.866874660,False,,2024-01-10,Wednesday,False
FL01100071,B737,2024-01-10 19:50:05,2024-01-10 20:44:05,terminal_B_gate_3,189,False,11.913011278713865,2024-01-10 20:01:59.780676722,False,,2024-01-10,Wednesday,False
FL01100059,A350,2024-01-10 19:54:06,2024-01-10 21:36:06,terminal_A_gate_8,366,True,5.488289569715601,2024-01-10 19:59:35.297374182,False,,2024-01-10,Wednesday,False
FL01100024,B737,2024-01-10 20:01:31,2024-01-10 20:55:31,terminal_B_gate_2,189,False,4.700238893780168,2024-01-10 20:06:13.014333628,False,,2024-01-10,Wednesday,False
FL01100057,A320,2024-01-10 20:03:08,2024-01-10 20:57:08,terminal_A_gate_12,180,True,6.685275102932491,2024-01-10 20:09:49.116506174,False,,2024-01-10,Wednesday,False
FL01100050,A320,2024-01-10 20:09:14,2024-01-10 21:03:14,terminal_A_gate_1,180,True,16.201984983429952,2024-01-10 20:25:26.119099004,False,,2024-01-10,Wednesday,False
FL01100063,B777,2024-01-10 20:13:28,2024-01-10 22:01:28,terminal_D_gate_3,396,True,8.845133451010906,2024-01-10 20:22:18.708007060,False,,2024-01-10,Wednesday,False
FL01100035,B737,2024-01-10 20:14:06,2024-01-10 21:08:06,terminal_A_gate_6,189,True,12.228252708678632,2024-01-10 20:26:19.695162522,False,,2024-01-10,Wednesday,False
FL01100003,B777,2024-01-10 20:30:43,2024-01-10 22:18:43,terminal_B_gate_3,396,False,0.944068083019211,2024-01-10 20:31:39.644084980,False,,2024-01-10,Wednesday,False
FL01100058,A320,2024-01-10 20:31:06,2024-01-10 21:25:06,terminal_A_gate_12,180,True,16.287242264177642,2024-01-10 20:47:23.234535852,False,,2024-01-10,Wednesday,False
FL01100073,B737,2024-01-10 20:32:12,2024-01-10 21:26:12,remote_stand_6,189,True,6.892157568518101,2024-01-10 20:39:05.529454110,False,,2024-01-10,Wednesday,False
FL01100109,B737,2024-01-10 20:36:26,2024-01-10 21:30:26,remote_stand_12,189,True,5.502243696934006,2024-01-10 20:41:56.134621814,False,,2024-01-10,Wednesday,False
FL01100034,A321,2024-01-10 20:39:16,2024-01-10 21:39:16,remote_stand_4,220,True,15.524089555051752,2024-01-10 20:54:47.445373306,False,,2024-01-10,Wednesday,False
FL01100077,A320,2024-01-10 20:48:33,2024-01-10 21:42:33,terminal_D_gate_2,180,True,5.504871574744879,2024-01-10 20:54:03.292294482,False,,2024-01-10,Wednesday,False
FL01100107,B737,2024-01-10 20:53:33,2024-01-10 21:47:33,terminal_B_gate_8,189,False,9.357392070077259,2024-01-10 21:02:54.443524206,False,,2024-01-10,Wednesday,False
FL01100036,A320,2024-01-10 20:55:10,2024-01-10 21:49:10,terminal_A_gate_7,180,True,11.292741160496838,2024-01-10 21:06:27.564469630,False,,2024-01-10,Wednesday,False
FL01100053,A350,2024-01-10 20:59:38,2024-01-10 22:41:38,terminal_A_gate_6,366,True,1.7838873175542762,2024-01-10 21:01:25.033239056,False,,2024-01-10,Wednesday,False
FL01100033,B737,2024-01-10 21:01:05,2024-01-10 21:55:05,remote_stand_9,189,True,5.37347712482319,2024-01-10 21:06:27.408627488,False,,2024-01-10,Wednesday,False
FL01100068,A320,2024-01-10 21:35:47,2024-01-10 22:29:47,terminal_A_gate_12,180,True,11.824895886065402,2024-01-10 21:47:36.493753166,False,,2024-01-10,Wednesday,False
FL01100027,A320,2024-01-10 21:44:22,2024-01-10 22:38:22,terminal_D_gate_3,180,False,10.668406021780601,2024-01-10 21:55:02.104361308,False,,2024-01-10,Wednesday,False
FL01100065,B737,2024-01-10 21:46:17,2024-01-10 22:40:17,terminal_B_gate_3,189,True,6.440105545084885,2024-01-10 21:52:43.406332706,False,,2024-01-10,Wednesday,False
FL01100093,A321,2024-01-10 21:53:45,2024-01-10 22:53:45,terminal_A_gate_7,220,True,2.6869560621484996,2024-01-10 21:56:26.217363726,False,,2024-01-10,Wednesday,False
FL01100089,A320,2024-01-10 22:35:51,2024-01-10 23:29:51,terminal_B_gate_3,180,True,4.668186553193962,2024-01-10 22:40:31.091193192,False,,2024-01-10,Wednesday,False
FL01100037,A320,2024-01-10 22:46:11,2024-01-10 23:40:11,remote_stand_7,180,True,2.308967496565809,2024-01-10 22:48:29.538049796,False,,2024-01-10,Wednesday,False
FL01110072,A320,2024-01-11 06:04:14,2024-01-11 06:58:14,terminal_D_gate_1,180,False,21.024615003673578,2024-01-11 06:25:15.476900222,False,,2024-01-11,Thursday,False
FL01110120,A320,2024-01-11 06:08:29,2024-01-11 07:02:29,terminal_A_gate_10,180,True,9.884965290054149,2024-01-11 06:18:22.097917406,False,,2024-01-11,Thursday,False
FL01110080,A320,2024-01-11 06:11:29,2024-01-11 07:05:29,remote_stand_15,180,True,3.241855605101453,2024-01-11 06:14:43.511336306,False,,2024-01-11,Thursday,False
FL01110030,B737,2024-01-11 06:29:51,2024-01-11 07:23:51,terminal_B_gate_5,189,True,1.9802938599570508,2024-01-11 06:31:49.817631600,False,,2024-01-11,Thursday,False
FL01110106,B737,2024-01-11 06:36:36,2024-01-11 07:30:36,terminal_B_gate_9,189,True,1.472130265447141,2024-01-11 06:38:04.327815924,False,,2024-01-11,Thursday,False
FL01110027,A321,2024-01-11 06:43:41,2024-01-11 07:43:41,remote_stand_5,220,False,5.194837782327014,2024-01-11 06:48:52.690266938,False,,2024-01-11,Thursday,False
FL01110059,A321,2024-01-11 06:50:38,2024-01-11 07:50:38,terminal_A_gate_8,220,True,20.341803656805663,2024-01-11 07:10:58.508219408,False,,2024-01-11,Thursday,False
FL01110105,A320,2024-01-11 07:03:03,2024-01-11 07:57:03,terminal_B_gate_4,180,True,6.927618453319094,2024-01-11 07:09:58.657107198,False,,2024-01-11,Thursday,False
FL01110003,A320,2024-01-11 07:09:43,2024-01-11 08:03:43,terminal_A_gate_3,180,False,14.179469409653036,2024-01-11 07:23:53.768164582,False,,2024-01-11,Thursday,False
FL01110026,A320,2024-01-11 07:18:07,2024-01-11 08:12:07,remote_stand_7,180,False,2.065923283832144,2024-01-11 07:20:10.955397027,False,,2024-01-11,Thursday,False
FL01110011,B737,2024-01-11 07:48:43,2024-01-11 08:42:43,terminal_D_gate_6,189,True,19.955005448859314,2024-01-11 08:08:40.300326934,False,,2024-01-11,Thursday,False
FL01110045,B737,2024-01-11 07:50:30,2024-01-11 08:44:30,remote_stand_9,189,False,20.31376382247788,2024-01-11 08:10:48.825829350,False,,2024-01-11,Thursday,False
FL01110091,A321,2024-01-11 08:14:53,2024-01-11 09:14:53,terminal_B_gate_8,220,False,16.480834142767492,2024-01-11 08:31:21.850048568,False,,2024-01-11,Thursday,False
FL01110019,A320,2024-01-11 08:17:41,2024-01-11 09:11:41,terminal_B_gate_8,180,True,17.567838208114033,2024-01-11 08:35:15.070292485,False,,2024-01-11,Thursday,False
FL01110068,A320,2024-01-11 08:18:30,2024-01-11 09:12:30,terminal_C_gate_4,180,True,2.4736575347565255,2024-01-11 08:20:58.419452088,False,,2024-01-11,Thursday,False
FL01110043,B737,2024-01-11 08:19:46,2024-01-11 09:13:46,terminal_A_gate_1,189,False,0.7539309440102695,2024-01-11 08:20:31.235856640,False,,2024-01-11,Thursday,False
FL01110064,A320,2024-01-11 08:20:03,2024-01-11 09:14:03,terminal_B_gate_7,180,False,3.7280346570794203,2024-01-11 08:23:46.682079426,False,,2024-01-11,Thursday,False
FL01110035,B737,2024-01-11 08:22:10,2024-01-11 09:16:10,terminal_A_gate_2,189,False,9.756445351641307,2024-01-11 08:31:55.386721096,False,,2024-01-11,Thursday,False
FL01110044,A321,2024-01-11 08:24:59,2024-01-11 09:24:59,terminal_C_gate_8,220,False,19.20076961145471,2024-01-11 08:44:11.046176690,False,,2024-01-11,Thursday,False
FL01110012,A321,2024-01-11 08:29:35,2024-01-11 09:29:35,terminal_D_gate_3,220,False,2.6164372827643994,2024-01-11 08:32:11.986236968,False,,2024-01-11,Thursday,False
FL01110097,B737,2024-01-11 08:31:31,2024-01-11 09:25:31,terminal_A_gate_8,189,False,3.413974075963119,2024-01-11 08:34:55.838444560,False,,2024-01-11,Thursday,False
FL01110093,B737,2024-01-11 08:32:49,2024-01-11 09:26:49,terminal_C_gate_8,189,True,3.2309559013156575,2024-01-11 08:36:02.857354078,False,,2024-01-11,Thursday,False
FL01110031,A320,2024-01-11 08:35:57,2024-01-11 09:29:57,terminal_A_gate_5,180,False,6.3744254398923905,2024-01-11 08:42:19.465526394,False,,2024-01-11,Thursday,False
FL01110084,A320,2024-01-11 08:44:45,2024-01-11 09:38:45,terminal_D_gate_3,180,True,12.567720449823943,2024-01-11 08:57:19.063226988,False,,2024-01-11,Thursday,False
FL01110010,B737,2024-01-11 08:46:39,2024-01-11 09:40:39,terminal_B_gate_8,189,True,8.913420630824048,2024-01-11 08:55:33.805237848,False,,2024-01-11,Thursday,False
FL01110037,A350,2024-01-11 08:55:17,2024-01-11 10:37:17,terminal_C_gate_5,366,False,22.720333759867838,2024-01-11 09:18:00.220025594,False,,2024-01-11,Thursday,False
FL01110039,A350,2024-01-11 09:10:58,2024-01-11 10:52:58,terminal_B_gate_5,366,True,7.051834933977689,2024-01-11 09:18:01.110096040,False,,2024-01-11,Thursday,False
FL01110053,B737,2024-01-11 09:17:12,2024-01-11 10:11:12,remote_stand_3,189,True,0.9948918419091239,2024-01-11 09:18:11.693510514,False,,2024-01-11,Thursday,False
FL01110102,B737,2024-01-11 09:24:36,2024-01-11 10:18:36,terminal_A_gate_9,189,True,15.606537623137733,2024-01-11 09:40:12.392257386,False,,2024-01-11,Thursday,False
FL01110024,A321,2024-01-11 09:24:44,2024-01-11 10:24:44,terminal_C_gate_6,220,True,19.005619813813645,2024-01-11 09:43:44.337188828,False,,2024-01-11,Thursday,False
FL01110022,A320,2024-01-11 09:27:22,2024-01-11 10:21:22,terminal_A_gate_7,180,True,25.33542843534736,2024-01-11 09:52:42.125706118,False,,2024-01-11,Thursday,False
FL01110057,A320,2024-01-11 09:30:37,2024-01-11 10:24:37,remote_stand_12,180,True,20.755965138725095,2024-01-11 09:51:22.357908322,False,,2024-01-11,Thursday,False
FL01110038,A320,2024-01-11 10:15:07,2024-01-11 11:09:07,terminal_A_gate_12,180,True,9.773741679862878,2024-01-11 10:24:53.424500794,False,,2024-01-11,Thursday,False
FL01110074,A320,2024-01-11 10:37:31,2024-01-11 11:31:31,terminal_C_gate_7,180,True,6.440868379831909,2024-01-11 10:43:57.452102788,False,,2024-01-11,Thursday,False
FL01110119,B737,2024-01-11 10:45:55,2024-01-11 11:39:55,terminal_B_gate_6,189,False,3.1818929205345095,2024-01-11 10:49:05.913575230,False,,2024-01-11,Thursday,False
FL01110016,B737,2024-01-11 11:03:36,2024-01-11 11:57:36,terminal_C_gate_7,189,False,17.034201329330948,2024-01-11 11:20:38.052079758,False,,2024-01-11,Thursday,False
FL01110005,A320,2024-01-11 11:12:02,2024-01-11 12:06:02,remote_stand_2,180,False,9.81485088340829,2024-01-11 11:21:50.891053004,False,,2024-01-11,Thursday,False
FL01110060,A350,2024-01-11 11:16:07,2024-01-11 12:58:07,terminal_B_gate_2,366,False,7.10009237569184,2024-01-11 11:23:13.005542542,False,,2024-01-11,Thursday,False
FL01110099,A320,2024-01-11 11:17:05,2024-01-11 12:11:05,remote_stand_2,180,True,17.522359858163483,2024-01-11 11:34:36.341591492,False,,2024-01-11,Thursday,False
FL01110070,B737,2024-01-11 11:45:20,2024-01-11 12:39:20,terminal_B_gate_2,189,True,22.83405054198718,2024-01-11 12:08:10.043032520,False,,2024-01-11,Thursday,False
FL01110096,A321,2024-01-11 12:14:45,2024-01-11 13:14:45,terminal_B_gate_8,220,True,9.491811065167116,2024-01-11 12:24:14.508663912,False,,2024-01-11,Thursday,False
FL01110018,A321,2024-01-11 12:35:59,2024-01-11 13:35:59,remote_stand_2,220,True,8.63161354413166,2024-01-11 12:44:36.896812646,False,,2024-01-11,Thursday,False
FL01110101,A321,2024-01-11 12:54:21,2024-01-11 13:54:21,terminal_D_gate_2,220,True,5.517275560258538,2024-01-11 12:59:52.036533618,False,,2024-01-11,Thursday,False
FL01110000,A320,2024-01-11 13:02:32,2024-01-11 13:56:32,terminal_B_gate_3,180,False,3.3173081527618447,2024-01-11 13:05:51.038489168,False,,2024-01-11,Thursday,False
FL01110071,A321,2024-01-11 13:10:13,2024-01-11 14:10:13,remote_stand_6,220,True,14.95345434997564,2024-01-11 13:25:10.207261000,False,,2024-01-11,Thursday,False
FL01110036,B737,2024-01-11 13:15:51,2024-01-11 14:09:51,terminal_B_gate_4,189,True,6.020649830446877,2024-01-11 13:21:52.238989824,True,catering,2024-01-11,Thursday,False
FL01110008,A320,2024-01-11 13:18:07,2024-01-11 14:12:07,terminal_C_gate_6,180,False,2.5758779104662373,2024-01-11 13:20:41.552674630,False,,2024-01-11,Thursday,False
FL01110079,B737,2024-01-11 13:23:46,2024-01-11 14:17:46,remote_stand_11,189,False,1.1666125684502617,2024-01-11 13:24:55.996754110,False,,2024-01-11,Thursday,False
FL01110065,B737,2024-01-11 13:26:09,2024-01-11 14:20:09,terminal_A_gate_4,189,True,16.173790240518233,2024-01-11 13:42:19.427414430,False,,2024-01-11,Thursday,False
FL01110069,A320,2024-01-11 13:37:00,2024-01-11 14:31:00,terminal_B_gate_8,180,True,19.652292783508095,2024-01-11 13:56:39.137567010,False,,2024-01-11,Thursday,False
FL01110081,A320,2024-01-11 13:39:57,2024-01-11 14:33:57,terminal_B_gate_5,180,False,21.759208273814238,2024-01-11 14:01:42.552496428,False,,2024-01-11,Thursday,False
FL01110121,A321,2024-01-11 13:40:24,2024-01-11 14:40:24,remote_stand_9,220,True,6.118405341783703,2024-01-11 13:46:31.104320508,False,,2024-01-11,Thursday,False
FL01110062,A350,2024-01-11 13:40:51,2024-01-11 15:22:51,terminal_B_gate_8,366,True,10.861367935970796,2024-01-11 13:51:42.682076160,False,,2024-01-11,Thursday,False
FL01110107,A321,2024-01-11 13:41:14,2024-01-11 14:41:14,remote_stand_11,220,True,26.900505280614418,2024-01-11 14:08:08.030316836,False,,2024-01-11,Thursday,False
FL01110103,B777,2024-01-11 13:50:05,2024-01-11 15:38:05,terminal_A_gate_9,396,True,2.906494531645882,2024-01-11 13:52:59.389671896,False,,2024-01-11,Thursday,False
