flight_id,task_name,duration,required_vehicles,predecessors,earliest_start,actual_start,actual_end
FL01020102,boarding,18,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01020102,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01020067,deplaning,8,['passenger_stairs'],[],,,
FL01020067,cargo_unload,13,['baggage_loader'],['deplaning'],,,
FL01020067,refueling,12,['fuel_truck'],['deplaning'],,,
FL01020067,catering,16,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01020067,cleaning,23,['cleaning_crew'],['deplaning'],,,
FL01020067,water_service,9,['water_truck'],['deplaning'],,,
FL01020067,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01020067,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01020067,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01020053,deplaning,10,['passenger_stairs'],[],,,
FL01020053,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01020053,refueling,12,['fuel_truck'],['deplaning'],,,
FL01020053,catering,21,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01020053,cleaning,23,['cleaning_crew'],['deplaning'],,,
FL01020053,water_service,8,['water_truck'],['deplaning'],,,
FL01020053,cargo_load,12,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01020053,boarding,15,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01020053,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01020025,deplaning,6,['passenger_stairs'],[],,,
FL01020025,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01020025,refueling,12,['fuel_truck'],['deplaning'],,,
FL01020025,catering,16,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01020025,cleaning,26,['cleaning_crew'],['deplaning'],,,
FL01020025,water_service,7,['water_truck'],['deplaning'],,,
FL01020025,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01020025,boarding,18,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01020025,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01020069,deplaning,12,"['jetbridge', 'passenger_stairs']",[],,,
FL01020069,cargo_unload,27,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01020069,refueling,18,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01020069,catering,31,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01020069,cleaning,34,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01020069,water_service,9,['water_truck'],['deplaning'],,,
FL01020069,lavatory_service,9,['lavatory_truck'],['deplaning'],,,
FL01020069,cargo_load,25,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01020069,boarding,20,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01020069,pushback,6,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01020059,deplaning,6,['passenger_stairs'],[],,,
FL01020059,cargo_unload,8,['baggage_loader'],['deplaning'],,,
FL01020059,refueling,11,['fuel_truck'],['deplaning'],,,
FL01020059,catering,17,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01020059,cleaning,19,['cleaning_crew'],['deplaning'],,,
FL01020059,water_service,8,['water_truck'],['deplaning'],,,
FL01020059,cargo_load,8,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01020059,boarding,12,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01020059,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01020096,deplaning,8,['passenger_stairs'],[],,,
FL01020096,cargo_unload,13,['baggage_loader'],['deplaning'],,,
FL01020096,refueling,12,['fuel_truck'],['deplaning'],,,
FL01020096,catering,17,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01020096,cleaning,25,['cleaning_crew'],['deplaning'],,,
FL01020096,water_service,10,['water_truck'],['deplaning'],,,
FL01020096,cargo_load,14,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01020096,boarding,14,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01020096,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01020093,deplaning,7,['passenger_stairs'],[],,,
FL01020093,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01020093,refueling,10,['fuel_truck'],['deplaning'],,,
FL01020093,catering,15,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01020093,cleaning,19,['cleaning_crew'],['deplaning'],,,
FL01020093,water_service,8,['water_truck'],['deplaning'],,,
FL01020093,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01020093,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01020093,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01020077,deplaning,7,['passenger_stairs'],[],,,
FL01020077,cargo_unload,13,['baggage_loader'],['deplaning'],,,
FL01020077,refueling,14,['fuel_truck'],['deplaning'],,,
FL01020077,catering,21,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01020077,cleaning,26,['cleaning_crew'],['deplaning'],,,
FL01020077,water_service,9,['water_truck'],['deplaning'],,,
FL01020077,cargo_load,12,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01020077,boarding,20,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01020077,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01020051,deplaning,8,['passenger_stairs'],[],,,
FL01020051,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01020051,refueling,11,['fuel_truck'],['deplaning'],,,
FL01020051,catering,16,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01020051,cleaning,16,['cleaning_crew'],['deplaning'],,,
FL01020051,water_service,9,['water_truck'],['deplaning'],,,
FL01020051,cargo_load,8,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01020051,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01020051,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01020057,deplaning,8,['passenger_stairs'],[],,,
FL01020057,cargo_unload,12,['baggage_loader'],['deplaning'],,,
FL01020057,refueling,13,['fuel_truck'],['deplaning'],,,
FL01020057,catering,21,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01020057,cleaning,23,['cleaning_crew'],['deplaning'],,,
FL01020057,water_service,10,['water_truck'],['deplaning'],,,
FL01020057,cargo_load,12,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01020057,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01020057,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01020061,deplaning,7,['passenger_stairs'],[],,,
FL01020061,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01020061,refueling,11,['fuel_truck'],['deplaning'],,,
FL01020061,catering,13,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01020061,cleaning,18,['cleaning_crew'],['deplaning'],,,
FL01020061,water_service,8,['water_truck'],['deplaning'],,,
FL01020061,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01020061,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01020061,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01020056,deplaning,6,['passenger_stairs'],[],,,
FL01020056,cargo_unload,8,['baggage_loader'],['deplaning'],,,
FL01020056,refueling,11,['fuel_truck'],['deplaning'],,,
FL01020056,catering,17,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01020056,cleaning,16,['cleaning_crew'],['deplaning'],,,
FL01020056,water_service,9,['water_truck'],['deplaning'],,,
FL01020056,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01020056,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01020056,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01020100,deplaning,8,['passenger_stairs'],[],,,
FL01020100,cargo_unload,12,['baggage_loader'],['deplaning'],,,
FL01020100,refueling,15,['fuel_truck'],['deplaning'],,,
FL01020100,catering,16,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01020100,cleaning,23,['cleaning_crew'],['deplaning'],,,
FL01020100,water_service,9,['water_truck'],['deplaning'],,,
FL01020100,cargo_load,12,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01020100,boarding,21,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01020100,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01020038,deplaning,6,['passenger_stairs'],[],,,
FL01020038,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01020038,refueling,12,['fuel_truck'],['deplaning'],,,
FL01020038,catering,16,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01020038,cleaning,17,['cleaning_crew'],['deplaning'],,,
FL01020038,water_service,7,['water_truck'],['deplaning'],,,
FL01020038,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01020038,boarding,13,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01020038,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01020086,deplaning,7,['passenger_stairs'],[],,,
FL01020086,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01020086,refueling,11,['fuel_truck'],['deplaning'],,,
FL01020086,catering,15,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01020086,cleaning,20,['cleaning_crew'],['deplaning'],,,
FL01020086,water_service,7,['water_truck'],['deplaning'],,,
FL01020086,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01020086,boarding,14,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01020086,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01020091,deplaning,7,['passenger_stairs'],[],,,
FL01020091,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01020091,refueling,12,['fuel_truck'],['deplaning'],,,
FL01020091,catering,12,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01020091,cleaning,19,['cleaning_crew'],['deplaning'],,,
FL01020091,water_service,7,['water_truck'],['deplaning'],,,
FL01020091,cargo_load,8,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01020091,boarding,15,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01020091,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01020078,deplaning,12,"['jetbridge', 'passenger_stairs']",[],,,
FL01020078,cargo_unload,24,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01020078,refueling,15,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01020078,catering,24,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01020078,cleaning,36,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01020078,water_service,11,['water_truck'],['deplaning'],,,
FL01020078,lavatory_service,7,['lavatory_truck'],['deplaning'],,,
FL01020078,cargo_load,26,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01020078,boarding,20,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01020078,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01020055,deplaning,8,['passenger_stairs'],[],,,
FL01020055,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01020055,refueling,13,['fuel_truck'],['deplaning'],,,
FL01020055,catering,14,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01020055,cleaning,17,['cleaning_crew'],['deplaning'],,,
FL01020055,water_service,9,['water_truck'],['deplaning'],,,
FL01020055,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01020055,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01020055,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01020082,deplaning,6,['passenger_stairs'],[],,,
FL01020082,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01020082,refueling,12,['fuel_truck'],['deplaning'],,,
FL01020082,catering,15,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01020082,cleaning,21,['cleaning_crew'],['deplaning'],,,
FL01020082,water_service,7,['water_truck'],['deplaning'],,,
FL01020082,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01020082,boarding,12,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01020082,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01020021,deplaning,7,['passenger_stairs'],[],,,
FL01020021,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01020021,refueling,11,['fuel_truck'],['deplaning'],,,
FL01020021,catering,19,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01020021,cleaning,17,['cleaning_crew'],['deplaning'],,,
FL01020021,water_service,7,['water_truck'],['deplaning'],,,
FL01020021,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01020021,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01020021,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01020048,deplaning,13,"['jetbridge', 'passenger_stairs']",[],,,
FL01020048,cargo_unload,21,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01020048,refueling,17,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01020048,catering,30,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01020048,cleaning,33,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01020048,water_service,8,['water_truck'],['deplaning'],,,
FL01020048,lavatory_service,7,['lavatory_truck'],['deplaning'],,,
FL01020048,cargo_load,27,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01020048,boarding,22,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01020048,pushback,6,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01020101,deplaning,5,['passenger_stairs'],[],,,
FL01020101,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01020101,refueling,12,['fuel_truck'],['deplaning'],,,
FL01020101,catering,15,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01020101,cleaning,17,['cleaning_crew'],['deplaning'],,,
FL01020101,water_service,6,['water_truck'],['deplaning'],,,
FL01020101,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01020101,boarding,12,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01020101,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01020098,deplaning,12,"['jetbridge', 'passenger_stairs']",[],,,
FL01020098,cargo_unload,19,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01020098,refueling,15,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01020098,catering,31,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01020098,cleaning,36,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01020098,water_service,8,['water_truck'],['deplaning'],,,
FL01020098,lavatory_service,7,['lavatory_truck'],['deplaning'],,,
FL01020098,cargo_load,23,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01020098,boarding,24,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01020098,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01020001,deplaning,6,['passenger_stairs'],[],,,
FL01020001,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01020001,refueling,11,['fuel_truck'],['deplaning'],,,
FL01020001,catering,14,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01020001,cleaning,20,['cleaning_crew'],['deplaning'],,,
FL01020001,water_service,8,['water_truck'],['deplaning'],,,
FL01020001,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01020001,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01020001,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01020052,deplaning,5,['passenger_stairs'],[],,,
FL01020052,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01020052,refueling,10,['fuel_truck'],['deplaning'],,,
FL01020052,catering,13,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01020052,cleaning,23,['cleaning_crew'],['deplaning'],,,
FL01020052,water_service,7,['water_truck'],['deplaning'],,,
FL01020052,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01020052,boarding,12,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01020052,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01020029,deplaning,7,['passenger_stairs'],[],,,
FL01020029,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01020029,refueling,12,['fuel_truck'],['deplaning'],,,
FL01020029,catering,17,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01020029,cleaning,21,['cleaning_crew'],['deplaning'],,,
FL01020029,water_service,7,['water_truck'],['deplaning'],,,
FL01020029,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01020029,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01020029,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01020049,deplaning,11,"['jetbridge', 'passenger_stairs']",[],,,
FL01020049,cargo_unload,23,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01020049,refueling,17,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01020049,catering,25,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01020049,cleaning,30,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01020049,water_service,9,['water_truck'],['deplaning'],,,
FL01020049,lavatory_service,8,['lavatory_truck'],['deplaning'],,,
FL01020049,cargo_load,21,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01020049,boarding,25,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01020049,pushback,6,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01020000,deplaning,17,"['jetbridge', 'passenger_stairs']",[],,,
FL01020000,cargo_unload,20,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01020000,refueling,16,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01020000,catering,33,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01020000,cleaning,38,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01020000,water_service,11,['water_truck'],['deplaning'],,,
FL01020000,lavatory_service,9,['lavatory_truck'],['deplaning'],,,
FL01020000,cargo_load,29,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01020000,boarding,27,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01020000,pushback,7,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01020097,deplaning,12,"['jetbridge', 'passenger_stairs']",[],,,
FL01020097,cargo_unload,26,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01020097,refueling,21,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01020097,catering,30,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01020097,cleaning,26,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01020097,water_service,12,['water_truck'],['deplaning'],,,
FL01020097,lavatory_service,7,['lavatory_truck'],['deplaning'],,,
FL01020097,cargo_load,18,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01020097,boarding,19,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01020097,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01020040,deplaning,8,['passenger_stairs'],[],,,
FL01020040,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01020040,refueling,11,['fuel_truck'],['deplaning'],,,
FL01020040,catering,18,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01020040,cleaning,19,['cleaning_crew'],['deplaning'],,,
FL01020040,water_service,6,['water_truck'],['deplaning'],,,
